154279 , 229500 , 3 , 1439 , 4.92999983
152856 , 430000 , 3 , 1552 , 4.92999983
154455 , 319000 , 3 , 1442 , 4.92999983
154074 , 289900 , 3 , 1461 , 4.92999983
149024 , 300900 , 3 , 1395 , 4.92999983
152227 , 389900 , 3 , 1400 , 4.92999983
152565 , 289900 , 3 , 1440 , 4.92999983
148168 , 359000 , 3 , 1538 , 4.92999983
154332 , 339900 , 3 , 1540 , 4.92999983
150980 , 210000 , 3 , 1491 , 4.92999983
152619 , 399000 , 3 , 1612 , 4.92999983
154091 , 340000 , 3 , 1716 , 4.92999983
154329 , 329500 , 3 , 1517 , 4.92999983
153570 , 299900 , 3 , 1398 , 4.92999983
154322 , 365000 , 3 , 1352 , 4.92999983
151000 , 359900 , 3 , 1642 , 4.92999983
153900 , 295000 , 3 , 1654 , 4.92999983
154034 , 299000 , 3 , 1402 , 4.92999983
154006 , 299999 , 3 , 1420 , 4.92999983
153288 , 269900 , 3 , 1688 , 4.92999983
154171 , 425500 , 3 , 1428 , 4.92999983
150857 , 429900 , 3 , 1552 , 4.92999983
146597 , 275000 , 3 , 1425 , 4.92999983
139461 , 430000 , 3 , 1619 , 4.92999983
137090 , 289900 , 3 , 1400 , 4.92999983
151009 , 347500 , 3 , 1544 , 4.92999983
152154 , 399900 , 3 , 1395 , 4.92999983
146667 , 265000 , 3 , 1580 , 4.92999983
143252 , 359000 , 3 , 1546 , 4.92999983
141529 , 425000 , 3 , 1603 , 4.92999983
152487 , 450000 , 3 , 1484 , 5
