151228 , 350000 , 3 , 3 , 1244 , 281.350494 , 5 , 7286 , 13.3800001 , 19314
142585 , 559000 , 4 , 3 , 2569 , 217.594391 , 4.92999983 , 102216 , 12.8500004 , 18560
154028 , 200000 , 3 , 2 , 1236 , 161.812302 , 5.17000008 , 363630 , 20.0499992 , 23316
151009 , 347500 , 3 , 2 , 1544 , 225.064774 , 4.92999983 , 102216 , 12.8500004 , 18560
152006 , 568000 , 4 , 3 , 3150 , 180.317459 , 4.48000002 , 43509 , 14.1999998 , 19865
143252 , 359000 , 3 , 3 , 1546 , 232.212158 , 4.92999983 , 102216 , 12.8500004 , 18560
152487 , 450000 , 3 , 2 , 1484 , 303.234497 , 5 , 7286 , 13.3800001 , 19314
146149 , 155000 , 2 , 1 , 882 , 175.736969 , 4.92999983 , 102216 , 12.8500004 , 18560
