null , 1.8064516129032258 , 1.0 , 859.6129032258065
null , 4.428571428571429 , 3.5714285714285716 , 3349.542857142857
null , 2.0 , 2.2083333333333335 , 1484.0416666666667
null , 1.9523809523809523 , 2.0 , 1060.452380952381
null , 3.0 , 2.0 , 1166.1785714285713
null , 3.0 , 2.0 , 1921.2222222222222
null , 3.0 , 3.066666666666667 , 2837.5
null , 3.0 , 2.0 , 1555.3243243243244
null , 2.9444444444444446 , 2.0 , 2223.0555555555557
null , 4.354838709677419 , 3.064516129032258 , 2657.8387096774195
null , 10.0 , 11.0 , 5000.0
null , 3.0 , 1.0 , 1067.25
null , 4.033333333333333 , 2.0 , 1761.5666666666666
null , 3.0 , 2.0526315789473686 , 1076.2105263157894
null , 4.1 , 3.0 , 1990.825
null , 4.416666666666667 , 5.083333333333333 , 5047.0
null , 3.0 , 2.0 , 1715.8461538461538
null , 3.0 , 2.0 , 1285.4772727272727
null , 3.0 , 2.0 , 1405.1538461538462
null , 2.9722222222222223 , 3.0277777777777777 , 1830.5972222222222
