null , 258348.19736842104 , 3.0
null , 3589600.0 , 4.4
null , 483248.82558139536 , 3.0
null , 607223.1851851852 , 5.074074074074074
null , 1279000.0 , 2.0
null , 673406.5490196078 , 3.0
null , 469990.55555555556 , 2.0
null , 169751.5 , 2.0
null , 1310115.3846153845 , 3.0
null , 480051.1287878788 , 4.0
null , 200472.875 , 1.0
null , 819450.0 , 2.0
null , 1307216.0 , 4.24
null , 2235000.0 , 3.4
null , 336835.48387096776 , 2.0
null , 1024500.0 , 8.5
null , 873427.2941176471 , 3.0
null , 365956.641025641 , 3.0
null , 656450.0 , 2.0
null , 107096.33333333333 , 3.0
