null , 384753.7727272727 , 1.7727272727272727 , 1.4090909090909092 , 903.6818181818181 , 419.18323304545453
null , 1069092.121212121 , 4.090909090909091 , 3.6666666666666665 , 3409.5454545454545 , 314.4913853030302
null , 339600.8108108108 , 2.0 , 1.8918918918918919 , 1161.8108108108108 , 291.27800359459457
null , 120375.3125 , 1.875 , 1.5625 , 1012.0 , 124.10861981250001
null , 293220.11842105264 , 3.0 , 2.0 , 1421.342105263158 , 205.14923994736841
null , 477748.2173913043 , 3.0 , 2.0 , 1982.2391304347825 , 240.67350702173917
null , 3830000.0 , 3.6666666666666665 , 3.3333333333333335 , 2941.0 , 1295.8218166666668
null , 371612.06153846154 , 3.0 , 2.0307692307692307 , 1258.2615384615385 , 295.6987464153846
null , 1541166.6666666667 , 3.1666666666666665 , 2.75 , 2342.0 , 669.8198190833333
null , 832915.25 , 2.96875 , 3.0 , 2441.5 , 346.86158368749994
null , 1350000.0 , 10.0 , 11.0 , 5000.0 , 270.0
null , 250138.6 , 3.0 , 1.0 , 1075.2 , 228.77264
null , 433031.5064935065 , 4.0519480519480515 , 2.25974025974026 , 1762.3636363636363 , 245.26571487662332
null , 742382.0 , 2.7567567567567566 , 2.2972972972972974 , 1415.8918918918919 , 525.0574423243244
null , 557035.4363636364 , 4.363636363636363 , 3.0727272727272728 , 2584.890909090909 , 219.11966849818182
null , 1999454.5454545454 , 4.363636363636363 , 5.0 , 5169.454545454545 , 388.0685008181818
null , 626450.0 , 3.0 , 2.0 , 1696.6666666666667 , 370.21206925000007
null , 630211.1111111111 , 2.0 , 1.1111111111111112 , 815.4444444444445 , 790.6099446666667
null , 107953.75 , 3.0 , 2.1666666666666665 , 1398.4166666666667 , 77.6047563
null , 434003.98 , 2.94 , 3.0 , 1821.38 , 239.94651340000001
