null , 375000.0 , 2.0 , 1.0
null , 879500.0 , 4.0 , 3.0
null , 259900.0 , 2.0 , 2.0
null , 127918.0 , 2.0 , 2.0
null , 217000.0 , 3.0 , 2.0
null , 385000.0 , 3.0 , 2.0
null , 1500000.0 , 3.0 , 3.0
null , 295000.0 , 3.0 , 2.0
null , 565000.0 , 3.0 , 2.0
null , 799000.0 , 4.0 , 3.0
null , 699000.0 , 7.0 , 5.0
null , 264900.0 , 3.0 , 1.0
null , 429900.0 , 4.0 , 2.0
null , 229000.0 , 3.0 , 2.0
null , 530000.0 , 4.0 , 3.0
null , 1158500.0 , 5.0 , 5.0
null , 320000.0 , 3.0 , 2.0
null , 679000.0 , 3.0 , 2.0
null , 239000.0 , 3.0 , 2.0
null , 405000.0 , 3.0 , 3.0
null , 1599000.0 , 4.0 , 4.0
null , 315000.0 , 3.0 , 2.0
null , 849000.0 , 4.0 , 3.0
null , 1400000.0 , 3.0 , 4.0
null , 362000.0 , 3.0 , 2.0
null , 1479000.0 , 4.0 , 4.0
null , 410000.0 , 3.0 , 2.0
null , 325000.0 , 3.0 , 2.0
null , 289900.0 , 3.0 , 2.0
null , 599900.0 , 4.0 , 3.0
null , 468000.0 , 4.0 , 3.0
null , 699000.0 , 3.0 , 3.0
null , 199000.0 , 2.0 , 1.0
null , 369000.0 , 3.0 , 2.0
null , 535000.0 , 5.0 , 6.0
null , 999900.0 , 4.0 , 3.0
null , 445900.0 , 3.0 , 2.0
null , 193483.0 , 1.0 , 1.0
null , 700000.0 , 3.0 , 3.0
null , 369500.0 , 3.0 , 2.0
null , 399000.0 , 3.0 , 2.0
null , 419900.0 , 4.0 , 2.0
null , 585000.0 , 4.0 , 3.0
null , 699000.0 , 4.0 , 4.0
null , 310000.0 , 2.0 , 2.0
null , 473000.0 , 3.0 , 3.0
null , 599900.0 , 4.0 , 2.0
null , 85000.0 , 2.0 , 1.0
null , 659000.0 , 3.0 , 2.0
null , 525000.0 , 3.0 , 2.0
null , 535000.0 , 3.0 , 2.0
null , 550000.0 , 3.0 , 2.0
null , 280000.0 , 3.0 , 2.0
null , 1750000.0 , 5.0 , 5.0
null , 425500.0 , 3.0 , 2.0
null , 509000.0 , 4.0 , 3.0
null , 419000.0 , 3.0 , 2.0
null , 369000.0 , 2.0 , 2.0
null , 612000.0 , 3.0 , 3.0
null , 255000.0 , 3.0 , 1.0
null , 345000.0 , 3.0 , 2.0
null , 389900.0 , 3.0 , 2.0
null , 475000.0 , 3.0 , 2.0
null , 924900.0 , 3.0 , 3.0
null , 589000.0 , 5.0 , 3.0
null , 399900.0 , 4.0 , 3.0
null , 1140000.0 , 4.0 , 5.0
null , 459000.0 , 2.0 , 2.0
null , 70000.0 , 2.0 , 2.0
null , 699000.0 , 5.0 , 3.0
null , 275000.0 , 3.0 , 2.0
null , 72995.0 , 3.0 , 2.0
null , 197000.0 , 2.0 , 2.0
null , 265000.0 , 3.0 , 3.0
null , 2950000.0 , 4.0 , 5.0
null , 499000.0 , 4.0 , 2.0
null , 165000.0 , 2.0 , 1.0
null , 650000.0 , 4.0 , 2.0
null , 1195000.0 , 3.0 , 3.0
null , 35000.0 , 2.0 , 2.0
null , 335500.0 , 4.0 , 3.0
null , 588500.0 , 3.0 , 2.0
null , 535000.0 , 3.0 , 3.0
null , 352000.0 , 5.0 , 3.0
null , 359000.0 , 4.0 , 2.0
null , 492000.0 , 5.0 , 2.0
null , 394920.0 , 3.0 , 2.0
null , 344000.0 , 3.0 , 2.0
null , 210000.0 , 3.0 , 1.0
null , 455550.0 , 4.0 , 3.0
null , 430000.0 , 3.0 , 2.0
null , 439000.0 , 4.0 , 3.0
null , 799000.0 , 3.0 , 3.0
null , 278500.0 , 3.0 , 2.0
null , 825000.0 , 5.0 , 3.0
null , 379000.0 , 3.0 , 2.0
null , 349900.0 , 4.0 , 3.0
null , 407000.0 , 4.0 , 3.0
null , 364900.0 , 4.0 , 2.0
null , 305000.0 , 4.0 , 2.0
null , 221000.0 , 3.0 , 2.0
null , 269900.0 , 3.0 , 2.0
null , 55000.0 , 3.0 , 2.0
null , 524000.0 , 3.0 , 2.0
null , 599000.0 , 4.0 , 2.0
null , 849500.0 , 3.0 , 3.0
null , 322000.0 , 3.0 , 2.0
null , 1695000.0 , 4.0 , 4.0
null , 260000.0 , 2.0 , 1.0
null , 309500.0 , 2.0 , 2.0
null , 378000.0 , 3.0 , 2.0
null , 1350000.0 , 4.0 , 3.0
null , 329900.0 , 3.0 , 2.0
null , 249000.0 , 3.0 , 2.0
null , 1595000.0 , 3.0 , 3.0
null , 337000.0 , 3.0 , 2.0
null , 209900.0 , 3.0 , 2.0
null , 499000.0 , 3.0 , 2.0
null , 449000.0 , 3.0 , 1.0
null , 409000.0 , 4.0 , 3.0
null , 299900.0 , 3.0 , 2.0
null , 499900.0 , 4.0 , 3.0
null , 564900.0 , 4.0 , 3.0
null , 489000.0 , 2.0 , 2.0
null , 444900.0 , 4.0 , 3.0
null , 542000.0 , 3.0 , 2.0
null , 694000.0 , 3.0 , 3.0
null , 370000.0 , 3.0 , 2.0
null , 375000.0 , 2.0 , 2.0
null , 450000.0 , 4.0 , 3.0
null , 344900.0 , 3.0 , 3.0
null , 650000.0 , 2.0 , 2.0
null , 389000.0 , 4.0 , 2.0
null , 259000.0 , 3.0 , 2.0
null , 5500000.0 , 4.0 , 3.0
null , 1279000.0 , 2.0 , 2.0
null , 2499000.0 , 6.0 , 7.0
null , 285500.0 , 3.0 , 2.0
null , 349000.0 , 2.0 , 1.0
null , 310000.0 , 4.0 , 2.0
null , 569000.0 , 5.0 , 3.0
null , 340000.0 , 3.0 , 2.0
null , 998900.0 , 3.0 , 2.0
null , 390000.0 , 2.0 , 2.0
null , 575500.0 , 2.0 , 1.0
null , 347500.0 , 3.0 , 2.0
null , 629000.0 , 5.0 , 3.0
null , 269000.0 , 4.0 , 2.0
null , 49900.0 , 3.0 , 2.0
null , 500000.0 , 3.0 , 2.0
null , 524900.0 , 3.0 , 2.0
null , 452000.0 , 4.0 , 3.0
null , 559000.0 , 4.0 , 3.0
null , 456000.0 , 3.0 , 2.0
null , 1225000.0 , 3.0 , 4.0
null , 365000.0 , 3.0 , 2.0
null , 450000.0 , 3.0 , 2.0
null , 1295000.0 , 3.0 , 2.0
null , 1499500.0 , 3.0 , 3.0
null , 394000.0 , 2.0 , 2.0
null , 250000.0 , 3.0 , 2.0
null , 429000.0 , 3.0 , 2.0
null , 639500.0 , 4.0 , 3.0
null , 379000.0 , 3.0 , 3.0
null , 439000.0 , 3.0 , 3.0
null , 899000.0 , 5.0 , 3.0
null , 333900.0 , 3.0 , 2.0
null , 319000.0 , 3.0 , 2.0
null , 971840.0 , 3.0 , 3.0
null , 499950.0 , 2.0 , 2.0
null , 689900.0 , 4.0 , 3.0
null , 424000.0 , 3.0 , 2.0
null , 700000.0 , 3.0 , 2.0
null , 1295000.0 , 3.0 , 3.0
null , 525000.0 , 4.0 , 2.0
null , 19900.0 , 2.0 , 2.0
null , 395000.0 , 2.0 , 2.0
null , 274744.0 , 3.0 , 2.0
null , 779000.0 , 3.0 , 2.0
null , 335000.0 , 3.0 , 2.0
null , 33000.0 , 1.0 , 2.0
null , 625000.0 , 3.0 , 2.0
null , 369900.0 , 2.0 , 1.0
null , 529000.0 , 5.0 , 3.0
null , 110000.0 , 3.0 , 1.0
null , 299999.0 , 3.0 , 2.0
null , 242150.0 , 3.0 , 2.0
null , 750000.0 , 3.0 , 1.0
null , 210400.0 , 1.0 , 1.0
null , 59000.0 , 3.0 , 2.0
null , 540000.0 , 3.0 , 3.0
null , 875000.0 , 5.0 , 3.0
null , 400000.0 , 3.0 , 2.0
null , 323900.0 , 3.0 , 1.0
null , 795000.0 , 3.0 , 2.0
null , 710000.0 , 3.0 , 2.0
null , 895000.0 , 2.0 , 3.0
null , 185000.0 , 3.0 , 3.0
null , 825000.0 , 2.0 , 2.0
null , 1350000.0 , 3.0 , 2.0
null , 299000.0 , 3.0 , 2.0
null , 409950.0 , 3.0 , 2.0
null , 644900.0 , 3.0 , 3.0
null , 615000.0 , 3.0 , 2.0
null , 434000.0 , 3.0 , 3.0
null , 459900.0 , 4.0 , 3.0
null , 390000.0 , 3.0 , 2.0
null , 509000.0 , 4.0 , 2.0
null , 979000.0 , 3.0 , 3.0
null , 734900.0 , 3.0 , 2.0
null , 354999.0 , 3.0 , 3.0
null , 1165000.0 , 4.0 , 3.0
null , 350000.0 , 3.0 , 2.0
null , 895000.0 , 3.0 , 3.0
null , 323000.0 , 3.0 , 3.0
null , 2699000.0 , 4.0 , 5.0
null , 459900.0 , 3.0 , 2.0
null , 499900.0 , 3.0 , 3.0
null , 479000.0 , 3.0 , 2.0
null , 650000.0 , 2.0 , 1.0
null , 549000.0 , 4.0 , 3.0
null , 339900.0 , 3.0 , 2.0
null , 625000.0 , 3.0 , 3.0
null , 599000.0 , 3.0 , 3.0
null , 856000.0 , 2.0 , 2.0
null , 395000.0 , 3.0 , 2.0
null , 429900.0 , 3.0 , 3.0
null , 519900.0 , 3.0 , 3.0
null , 449900.0 , 3.0 , 2.0
null , 845000.0 , 3.0 , 3.0
