null , 548854.3882352941 , 2.623529411764706 , 2.0588235294117645 , 1390.105882352941 , 406.77127611764695 , 40.88141161882358
null , 1086144.8372093022 , 3.395348837209302 , 3.0 , 2550.3953488372094 , 434.4587225813952 , 38.67395419069764
null , 529865.625 , 2.9375 , 2.375 , 1573.0 , 335.19452962500003 , 4.200625050000001
null , 168730.4705882353 , 1.9411764705882353 , 1.9411764705882353 , 1061.8823529411766 , 161.3245842117647 , 12.912353305882352
null , 182153.5185185185 , 3.0 , 2.0 , 1318.2222222222222 , 139.87829710740738 , 13.47148164814815
null , 398766.6388888889 , 2.9722222222222223 , 2.0 , 1796.6666666666667 , 222.8833918888889 , 13.000000333333332
null , 3610000.0 , 3.75 , 3.75 , 3235.5 , 1150.91467175 , 27.085000524999998
null , 269241.16 , 1.8 , 1.36 , 919.16 , 297.345995416 , 26.70679975600001
null , 561852.9787234042 , 3.6382978723404253 , 2.4468085106382977 , 2064.723404255319 , 272.3643259361702 , 22.297659704255334
null , 785610.0 , 4.166666666666667 , 3.2333333333333334 , 3170.233333333333 , 249.5401409466667 , 25.53166668333335
null , 861333.3333333334 , 7.333333333333333 , 7.333333333333333 , 3800.0 , 224.49449133333337 , 24.833333333333332
null , 265480.0 , 2.6666666666666665 , 1.0 , 1087.2222222222222 , 244.06780155555558 , 10.865555604444445
null , 351903.1176470588 , 4.0588235294117645 , 2.323529411764706 , 1610.2058823529412 , 220.1600364411765 , 12.969117935
null , 335860.09523809527 , 3.0 , 2.0238095238095237 , 1262.7380952380952 , 264.90694854761904 , 12.907381323809524
null , 618692.475 , 4.25 , 3.125 , 2657.275 , 230.63788262499992 , 12.317500345
null , 1816791.6666666667 , 4.416666666666667 , 4.916666666666667 , 5000.416666666667 , 358.945994 , 33.21250057499999
null , 456756.0 , 3.1818181818181817 , 2.3454545454545452 , 1736.0181818181818 , 261.29205367636365 , 30.686909181818187
null , 801314.2857142857 , 2.4285714285714284 , 1.5714285714285714 , 1216.2857142857142 , 691.7978951428571 , 23.18214314285714
null , 386522.4875 , 2.9625 , 1.9875 , 1424.7125 , 272.8122139 , 21.804875072499975
null , 502884.57692307694 , 2.9615384615384617 , 3.0 , 1961.7307692307693 , 253.58973700000004 , 13.01500031923077
