null , 348653.87096774194 , 1.8064516129032258 , 1.0 , 859.6129032258065
null , 874150.0 , 4.475 , 3.575 , 3293.425
null , 553035.1428571428 , 2.0 , 2.085714285714286 , 1351.3142857142857
null , 233179.93103448275 , 1.9310344827586208 , 2.0 , 1009.2758620689655
null , 221512.25 , 3.0 , 2.111111111111111 , 1245.0833333333333
null , 579164.0 , 3.0 , 2.0 , 2147.64
null , 4500000.0 , 4.0 , 3.0 , 3473.5
null , 362817.50877192983 , 3.0 , 2.0 , 1412.5087719298247
null , 1147990.0 , 3.4 , 2.0 , 2058.0
null , 1103585.2631578948 , 3.1315789473684212 , 3.1315789473684212 , 2749.9473684210525
null , 1350000.0 , 10.0 , 11.0 , 5000.0
null , 281379.9375 , 3.0 , 1.0 , 1067.25
null , 426391.0344827586 , 4.0344827586206895 , 2.0517241379310347 , 1707.9827586206898
null , 365802.2105263158 , 3.0 , 2.0 , 1133.6842105263158
null , 498533.2456140351 , 4.2105263157894735 , 3.017543859649123 , 2219.2105263157896
null , 1999454.5454545454 , 4.363636363636363 , 5.0 , 5169.454545454545
null , 458156.2807017544 , 3.0 , 2.0 , 1746.1929824561403
null , 672360.8695652174 , 3.0 , 2.0 , 1423.9565217391305
null , 195788.07692307694 , 3.0 , 2.0 , 1568.8461538461538
null , 538122.3676470588 , 2.9411764705882355 , 3.0 , 1851.2205882352941
