null , 440819.3939393939 , 2.090909090909091 , 1.696969696969697 , 1093.121212121212 , 2.279697029090908 , 13016.484848484848 , 38.44424244242424
null , 607345.641025641 , 3.1538461538461537 , 2.1538461538461537 , 1762.051282051282 , 1.4474358977692308 , 14283.564102564103 , 34.28205226153843
null , 345537.5 , 2.0 , 1.375 , 934.5 , 5.04124993125 , 30165.5 , 11.92000016125
null , 178100.53333333333 , 1.9333333333333333 , 2.0 , 1125.2666666666667 , 4.92999983 , 102216.0 , 12.8500004
null , 259006.92307692306 , 3.0 , 2.076923076923077 , 1417.7692307692307 , 4.480000019999999 , 43509.0 , 14.1999998
null , 449077.09523809527 , 3.0 , 2.0 , 1919.1904761904761 , 4.92999983 , 102216.0 , 12.850000400000003
null , 1029271.4285714285 , 3.4285714285714284 , 3.4285714285714284 , 3173.1428571428573 , 5.0014284685714285 , 74761.42857142857 , 14.432857385714286
null , 366209.975 , 3.025 , 1.925 , 1332.725 , 3.378000070000001 , 27372.0 , 21.218000040000014
null , 852780.0 , 3.0 , 3.1 , 2191.3 , 3.4160000579999994 , 28938.4 , 22.00000001
null , 507493.75 , 3.6875 , 2.125 , 1795.375 , 2.4825001025000004 , 15245.25 , 24.6237504625
null , 1350000.0 , 10.0 , 11.0 , 5000.0 , 3.50999999 , 29096.0 , 28.2299995
null , 298882.85714285716 , 3.0 , 1.0 , 1052.142857142857 , 5.072857107142857 , 58204.42857142857 , 12.92000000857143
null , 338329.5652173913 , 4.0 , 2.0 , 1554.9565217391305 , 4.8278259830434775 , 83190.39130434782 , 13.026087190869564
null , 277568.24324324325 , 3.0 , 2.0 , 1181.8108108108108 , 4.943513356216212 , 96890.24324324324 , 12.683784167027028
null , 671880.0 , 4.8 , 3.4 , 3069.1 , 4.882999898 , 80262.3 , 12.452000248000001
null , 1250578.8235294118 , 3.9411764705882355 , 3.4705882352941178 , 2866.294117647059 , 1.8282353427647058 , 9951.176470588236 , 40.22941255294118
null , 486448.0 , 3.0 , 2.0 , 1873.48 , 3.3904000680000013 , 28069.0 , 21.258400051999992
null , 294550.0 , 3.0 , 3.0 , 1205.5 , 3.44000006 , 30857.0 , 21.4200001
null , 454424.96428571426 , 2.9642857142857144 , 3.0 , 1888.857142857143 , 4.943214178928571 , 77379.64285714286 , 12.25250029
null , 2291687.5 , 3.875 , 3.5 , 3551.25 , 3.17249998375 , 23256.125 , 39.56625029999999
null , 423190.0 , 2.6 , 1.8 , 1178.7 , 2.6300001100000006 , 16714.0 , 24.8500004
null , 753180.0 , 4.3 , 3.0 , 3023.0 , 3.3280000699999994 , 27700.2 , 21.662000100000004
null , 567359.7083333334 , 2.8333333333333335 , 2.3333333333333335 , 1507.75 , 3.28250006125 , 31247.625 , 46.93124961250001
null , 459317.7419354839 , 3.096774193548387 , 2.4193548387096775 , 1685.6774193548388 , 3.509999989999998 , 29096.0 , 28.229999499999987
null , 2024400.0 , 4.3 , 5.0 , 5267.2 , 2.32800003 , 19167.3 , 30.0880005
null , 793218.9677419355 , 2.903225806451613 , 2.5483870967741935 , 1933.741935483871 , 2.92387094516129 , 10025.193548387097 , 36.80774269032258
null , 532249.4444444445 , 4.0 , 2.4444444444444446 , 2062.777777777778 , 3.405555621111112 , 28920.88888888889 , 21.30777784444444
null , 443666.6666666667 , 3.2222222222222223 , 2.4444444444444446 , 1484.5555555555557 , 5.3388890133333335 , 44815.77777777778 , 23.027777333333333
null , 301845.125 , 3.0 , 2.0 , 1498.28125 , 4.932187335312497 , 99249.4375 , 12.866562890625
null , 542833.2916666666 , 4.083333333333333 , 2.9583333333333335 , 2388.9166666666665 , 4.9383331749999995 , 98509.0 , 12.530833719166667
null , 401010.5 , 4.25 , 3.0 , 1749.0 , 4.92999983 , 102216.0 , 12.8500004
null , 506733.3333333333 , 3.1666666666666665 , 2.1666666666666665 , 1639.0833333333333 , 4.039999960000001 , 1355896.0 , 41.6699982
null , 292575.0 , 1.8333333333333333 , 1.5 , 994.5 , 3.3108334141666673 , 23596.583333333332 , 20.999166641666672
null , 840500.0 , 2.0 , 2.0 , 1300.0 , 3.95000005 , 46377.0 , 21.8400002
null , 617000.0 , 6.0 , 5.5 , 3200.0 , 3.035000085 , 23785.5 , 23.135000249999997
null , 696427.2727272727 , 4.2727272727272725 , 3.1818181818181817 , 3320.909090909091 , 3.50999999 , 29096.0 , 28.229999499999998
null , 513877.85714285716 , 3.0714285714285716 , 2.142857142857143 , 1557.0 , 1.5857142635714288 , 20076.285714285714 , 3.9771428821428585
null , 329702.23076923075 , 1.9230769230769231 , 1.3846153846153846 , 991.8461538461538 , 3.5099999899999994 , 29096.0 , 28.2299995
null , 953975.0 , 3.625 , 3.375 , 3077.5 , 2.1500000625 , 12985.25 , 25.6262505125
