150744 , 400000 , 3 , 2 , 1640 , 3.44000006 , 30857 , 21.4200001
153234 , 378000 , 3 , 2 , 1300 , 3.44000006 , 30857 , 21.4200001
146496 , 369500 , 3 , 2 , 1316 , 3.44000006 , 30857 , 21.4200001
149700 , 324900 , 3 , 2 , 1404 , 3.44000006 , 30857 , 21.4200001
147603 , 295000 , 3 , 2 , 1356 , 3.44000006 , 30857 , 21.4200001
152893 , 375000 , 3 , 2 , 1489 , 3.44000006 , 30857 , 21.4200001
150240 , 329000 , 3 , 2 , 1283 , 3.44000006 , 30857 , 21.4200001
152014 , 459900 , 3 , 2 , 1294 , 3.44000006 , 30857 , 21.4200001
150390 , 324999 , 3 , 2 , 1372 , 3.44000006 , 30857 , 21.4200001
150470 , 400000 , 3 , 2 , 1620 , 3.44000006 , 30857 , 21.4200001
151994 , 415000 , 3 , 2 , 1400 , 3.44000006 , 30857 , 21.4200001
152887 , 399000 , 3 , 2 , 1440 , 3.44000006 , 30857 , 21.4200001
152019 , 369000 , 3 , 2 , 1316 , 3.44000006 , 30857 , 21.4200001
154161 , 300000 , 3 , 2 , 1368 , 3.44000006 , 30857 , 21.4200001
154387 , 320000 , 3 , 2 , 1473 , 3.44000006 , 30857 , 21.4200001
151934 , 535000 , 3 , 2 , 1400 , 3.44000006 , 30857 , 21.4200001
151402 , 397900 , 3 , 2 , 1481 , 3.44000006 , 30857 , 21.4200001
151257 , 344000 , 3 , 2 , 1536 , 3.44000006 , 30857 , 21.4200001
150588 , 395000 , 3 , 2 , 1630 , 3.44000006 , 30857 , 21.4200001
152617 , 425900 , 3 , 2 , 1470 , 3.44000006 , 30857 , 21.4200001
152116 , 259000 , 3 , 2 , 1530 , 3.44000006 , 30857 , 21.4200001
149922 , 239000 , 3 , 2 , 1354 , 3.44000006 , 30857 , 21.4200001
154510 , 399000 , 3 , 2 , 1288 , 3.44000006 , 30857 , 21.4200001
154489 , 282000 , 3 , 2 , 1351 , 3.44000006 , 30857 , 21.4200001
146302 , 370000 , 3 , 2 , 1556 , 3.44000006 , 30857 , 21.4200001
154241 , 249000 , 3 , 2 , 1280 , 3.44000006 , 30857 , 21.4200001
