154508 , 35000 , 2 , 2 , 1140 , 4.92999983 , 102216 , 12.8500004
154478 , 197000 , 2 , 2 , 1084 , 4.92999983 , 102216 , 12.8500004
154360 , 52500 , 2 , 2 , 1152 , 4.92999983 , 102216 , 12.8500004
151395 , 225000 , 2 , 2 , 1034 , 4.92999983 , 102216 , 12.8500004
142216 , 189900 , 2 , 2 , 1100 , 4.92999983 , 102216 , 12.8500004
153327 , 155000 , 2 , 2 , 969 , 4.92999983 , 102216 , 12.8500004
152037 , 199900 , 2 , 2 , 935 , 4.92999983 , 102216 , 12.8500004
154386 , 259900 , 2 , 2 , 1078 , 4.92999983 , 102216 , 12.8500004
147167 , 324500 , 2 , 2 , 1151 , 4.92999983 , 102216 , 12.8500004
154200 , 127918 , 2 , 2 , 953 , 4.92999983 , 102216 , 12.8500004
