154389 , 407000 , 4 , 3 , 2280 , 178.508774 , 4.92999983 , 102216 , 18560
147094 , 439900 , 4 , 3 , 2295 , 191.677567 , 4.92999983 , 102216 , 18560
142442 , 459900 , 4 , 3 , 2352 , 195.535721 , 4.92999983 , 102216 , 18560
149604 , 454999 , 4 , 3 , 2295 , 198.256638 , 4.92999983 , 102216 , 18560
142585 , 559000 , 4 , 3 , 2569 , 217.594391 , 4.92999983 , 102216 , 18560
154311 , 439000 , 4 , 3 , 2354 , 186.491074 , 4.92999983 , 102216 , 18560
150751 , 569900 , 4 , 3 , 2576 , 221.234467 , 4.92999983 , 102216 , 18560
143170 , 585000 , 4 , 3 , 2606 , 224.481964 , 4.92999983 , 102216 , 18560
152196 , 459900 , 4 , 3 , 2302 , 199.782791 , 4.92999983 , 102216 , 18560
153032 , 530000 , 4 , 3 , 2425 , 218.556702 , 4.92999983 , 102216 , 18560
151871 , 529000 , 4 , 3 , 2455 , 215.478622 , 4.92999983 , 102216 , 18560
