151498 , 259900 , 3 , 2 , 1064 , 244.266922 , 4.92999983 , 102216 , 18560
154322 , 365000 , 3 , 2 , 1352 , 269.970428 , 4.92999983 , 102216 , 18560
152002 , 309000 , 3 , 2 , 1260 , 245.238098 , 4.92999983 , 102216 , 18560
140395 , 337500 , 3 , 2 , 1124 , 300.266907 , 4.92999983 , 102216 , 18560
151296 , 300000 , 3 , 2 , 1053 , 284.900299 , 4.92999983 , 102216 , 18560
138730 , 365000 , 3 , 2 , 1325 , 275.47171 , 4.92999983 , 102216 , 18560
152154 , 399900 , 3 , 2 , 1395 , 286.666656 , 4.92999983 , 102216 , 18560
151293 , 299000 , 3 , 2 , 1080 , 276.851837 , 4.92999983 , 102216 , 18560
153791 , 322000 , 3 , 2 , 1296 , 248.456787 , 4.92999983 , 102216 , 18560
153432 , 299500 , 3 , 2 , 1110 , 269.819824 , 4.92999983 , 102216 , 18560
145448 , 379000 , 3 , 2 , 1245 , 304.417664 , 4.92999983 , 102216 , 18560
148736 , 325000 , 3 , 2 , 1304 , 249.233124 , 4.92999983 , 102216 , 18560
154414 , 300000 , 3 , 2 , 1100 , 272.727264 , 4.92999983 , 102216 , 18560
154276 , 319000 , 3 , 2 , 1253 , 254.588989 , 4.92999983 , 102216 , 18560
139427 , 337000 , 3 , 2 , 1337 , 252.056839 , 4.92999983 , 102216 , 18560
150981 , 310000 , 3 , 2 , 1157 , 267.934326 , 4.92999983 , 102216 , 18560
152227 , 389900 , 3 , 2 , 1400 , 278.5 , 4.92999983 , 102216 , 18560
141188 , 388000 , 3 , 2 , 1258 , 308.426086 , 4.92999983 , 102216 , 18560
153428 , 274744 , 3 , 2 , 1110 , 247.51712 , 4.92999983 , 102216 , 18560
151864 , 280000 , 3 , 2 , 1158 , 241.796204 , 4.92999983 , 102216 , 18560
140460 , 335000 , 3 , 2 , 1190 , 281.512604 , 4.92999983 , 102216 , 18560
