151805 , 349000 , 3 , 2 , 1780 , 196.067413 , 4.92999983 , 102216 , 18560
154317 , 440000 , 3 , 2 , 1918 , 229.405624 , 4.92999983 , 102216 , 18560
147586 , 445000 , 3 , 2 , 1918 , 232.012512 , 4.92999983 , 102216 , 18560
153955 , 385000 , 3 , 2 , 1798 , 214.126801 , 4.92999983 , 102216 , 18560
154091 , 340000 , 3 , 2 , 1716 , 198.135193 , 4.92999983 , 102216 , 18560
151534 , 379999 , 3 , 2 , 1828 , 207.876907 , 4.92999983 , 102216 , 18560
153872 , 344900 , 3 , 2 , 1896 , 181.909286 , 4.92999983 , 102216 , 18560
138053 , 415000 , 3 , 2 , 1773 , 234.066559 , 4.92999983 , 102216 , 18560
152964 , 394920 , 3 , 2 , 1868 , 211.413269 , 4.92999983 , 102216 , 18560
153543 , 339000 , 3 , 2 , 1875 , 180.800003 , 4.92999983 , 102216 , 18560
145789 , 388000 , 3 , 2 , 1832 , 211.79039 , 4.92999983 , 102216 , 18560
152969 , 435000 , 3 , 2 , 1918 , 226.798752 , 4.92999983 , 102216 , 18560
152152 , 424900 , 3 , 2 , 1920 , 221.302078 , 4.92999983 , 102216 , 18560
