152844 , 2 , 2 , 968
154393 , 2 , 2 , 974
153382 , 2 , 2 , 1200
153095 , 2 , 2 , 1150
154531 , 2 , 2 , 1173
150732 , 2 , 2 , 958
153865 , 2 , 2 , 900
152570 , 2 , 2 , 966
151187 , 2 , 2 , 1140
152597 , 2 , 2 , 1139
152003 , 2 , 2 , 1200
147167 , 2 , 2 , 1151
147440 , 2 , 2 , 1000
149230 , 2 , 2 , 1200
154477 , 2 , 2 , 1122
150572 , 2 , 2 , 1248
149916 , 2 , 2 , 952
149612 , 2 , 2 , 1250
153036 , 2 , 2 , 1193
154521 , 2 , 2 , 1088
149791 , 2 , 2 , 1056
150827 , 2 , 2 , 1041
154200 , 2 , 2 , 953
151996 , 2 , 2 , 892
152109 , 2 , 2 , 1041
152037 , 2 , 2 , 935
154344 , 2 , 2 , 1218
154360 , 2 , 2 , 1152
152233 , 2 , 2 , 1188
151114 , 2 , 2 , 963
154386 , 2 , 2 , 1078
142216 , 2 , 2 , 1100
143524 , 2 , 2 , 1241
154478 , 2 , 2 , 1084
153327 , 2 , 2 , 969
151395 , 2 , 2 , 1034
149869 , 2 , 2 , 980
154508 , 2 , 2 , 1140
