153802 , 3 , 2 , 1770
154497 , 3 , 2 , 1724
150638 , 3 , 2 , 1626
153556 , 3 , 2 , 1714
146773 , 3 , 2 , 1614
154394 , 3 , 2 , 1588
145087 , 3 , 2 , 1700
154352 , 3 , 2 , 1800
146302 , 3 , 2 , 1556
154575 , 3 , 2 , 1905
154372 , 3 , 2 , 1600
145850 , 3 , 2 , 1639
153513 , 3 , 2 , 1662
154091 , 3 , 2 , 1716
150744 , 3 , 2 , 1640
151000 , 3 , 2 , 1642
151534 , 3 , 2 , 1828
154520 , 3 , 2 , 1751
141529 , 3 , 2 , 1603
152900 , 3 , 2 , 1682
150588 , 3 , 2 , 1630
139461 , 3 , 2 , 1619
153872 , 3 , 2 , 1896
152116 , 3 , 2 , 1530
151009 , 3 , 2 , 1544
150879 , 3 , 2 , 1800
152771 , 3 , 2 , 1768
151085 , 3 , 2 , 1670
151443 , 3 , 2 , 1650
153955 , 3 , 2 , 1798
151304 , 3 , 2 , 1796
145789 , 3 , 2 , 1832
149307 , 3 , 2 , 1716
138053 , 3 , 2 , 1773
150844 , 3 , 2 , 1563
143037 , 3 , 2 , 1840
146537 , 3 , 2 , 1572
153288 , 3 , 2 , 1688
151257 , 3 , 2 , 1536
154167 , 3 , 2 , 1536
153447 , 3 , 2 , 1749
148384 , 3 , 2 , 1749
148961 , 3 , 2 , 1727
153915 , 3 , 2 , 1658
152619 , 3 , 2 , 1612
142870 , 3 , 2 , 1787
150470 , 3 , 2 , 1620
150256 , 3 , 2 , 1658
148757 , 3 , 2 , 1535
150199 , 3 , 2 , 1575
151805 , 3 , 2 , 1780
150966 , 3 , 2 , 1614
153971 , 3 , 2 , 1573
152586 , 3 , 2 , 1650
149882 , 3 , 2 , 1560
140044 , 3 , 2 , 1715
154559 , 3 , 2 , 1781
154147 , 3 , 2 , 1722
154136 , 3 , 2 , 1657
154402 , 3 , 2 , 1580
152964 , 3 , 2 , 1868
150823 , 3 , 2 , 1890
153900 , 3 , 2 , 1654
154522 , 3 , 2 , 1698
151824 , 3 , 2 , 1784
153085 , 3 , 2 , 1530
153543 , 3 , 2 , 1875
151678 , 3 , 2 , 1871
151084 , 3 , 2 , 1680
149864 , 3 , 2 , 1664
150636 , 3 , 2 , 1600
154385 , 3 , 2 , 1824
148168 , 3 , 2 , 1538
154421 , 3 , 2 , 1706
154332 , 3 , 2 , 1540
153134 , 3 , 2 , 1603
