154010 , 3 , 2 , 1100
150981 , 3 , 2 , 1157
151857 , 3 , 2 , 1128
153371 , 3 , 2 , 1167
152291 , 3 , 2 , 1176
140395 , 3 , 2 , 1124
153432 , 3 , 2 , 1110
144238 , 3 , 2 , 1159
145448 , 3 , 2 , 1245
154414 , 3 , 2 , 1100
151681 , 3 , 2 , 1152
154276 , 3 , 2 , 1253
152854 , 3 , 2 , 1263
152265 , 3 , 2 , 1244
154566 , 3 , 2 , 1160
153769 , 3 , 2 , 1177
151498 , 3 , 2 , 1064
141188 , 3 , 2 , 1258
147611 , 3 , 2 , 1240
153000 , 3 , 2 , 1232
148195 , 3 , 2 , 1220
140460 , 3 , 2 , 1190
153828 , 3 , 2 , 1008
154418 , 3 , 2 , 1200
153370 , 3 , 2 , 1171
154145 , 3 , 2 , 1241
153633 , 3 , 2 , 1186
153264 , 3 , 2 , 1124
149797 , 3 , 2 , 980
151772 , 3 , 2 , 1226
154399 , 3 , 2 , 1256
154335 , 3 , 2 , 1104
153500 , 3 , 2 , 1171
153850 , 3 , 2 , 1180
150929 , 3 , 2 , 1176
154028 , 3 , 2 , 1236
151913 , 3 , 2 , 1075
154131 , 3 , 2 , 1261
154430 , 3 , 2 , 1261
153428 , 3 , 2 , 1110
148744 , 3 , 2 , 982
151296 , 3 , 2 , 1053
152683 , 3 , 2 , 1056
151876 , 3 , 2 , 1247
154071 , 3 , 2 , 1128
151293 , 3 , 2 , 1080
152122 , 3 , 2 , 1100
151724 , 3 , 2 , 1186
153259 , 3 , 2 , 1253
153785 , 3 , 2 , 1106
153876 , 3 , 2 , 1145
154060 , 3 , 2 , 1171
153953 , 3 , 2 , 1200
154401 , 3 , 2 , 1080
153668 , 3 , 2 , 1191
151903 , 3 , 2 , 1152
151864 , 3 , 2 , 1158
254484 , 3 , 2 , 1153
152002 , 3 , 2 , 1260
150194 , 3 , 2 , 1151
146986 , 3 , 2 , 1255
150294 , 3 , 2 , 1100
153088 , 3 , 2 , 1088
