151498 , 259900 , 3
153000 , 267191 , 3
152116 , 259000 , 3
153314 , 264900 , 3
152677 , 265000 , 3
154325 , 255000 , 3
149922 , 239000 , 3
151876 , 230000 , 3
153876 , 222000 , 3
153371 , 259900 , 3
146649 , 239000 , 3
154279 , 229500 , 3
154241 , 249000 , 3
154145 , 217000 , 3
154401 , 229000 , 3
154223 , 227000 , 3
146667 , 265000 , 3
152393 , 220000 , 3
154430 , 250000 , 3
149616 , 225000 , 3
153927 , 242150 , 3
153370 , 218900 , 3
148744 , 249000 , 3
154488 , 250000 , 3
152854 , 229900 , 3
153850 , 221000 , 3
147611 , 225000 , 3
