154468 , 3 , 293.539337 , 3.50999999
153185 , 3 , 243.988678 , 3.50999999
154335 , 3 , 298.822449 , 3.44000006
153807 , 3 , 238.527924 , 3.44000006
151257 , 3 , 223.958328 , 3.44000006
154038 , 3 , 244.403839 , 3.44000006
150470 , 3 , 246.913574 , 3.44000006
137570 , 3 , 290.082031 , 3.50999999
154421 , 3 , 254.982422 , 3.50999999
154522 , 3 , 238.5159 , 3.44000006
154501 , 3 , 298.11322 , 3.50999999
148195 , 3 , 296.721313 , 3.50999999
154422 , 3 , 266.498566 , 3.50999999
151994 , 3 , 296.428558 , 3.44000006
154357 , 3 , 253.249664 , 3.44000006
146649 , 3 , 269.144135 , 3.44000006
152617 , 3 , 289.727905 , 3.44000006
154488 , 3 , 250 , 3.44000006
146496 , 3 , 280.775085 , 3.44000006
149700 , 3 , 231.410263 , 3.44000006
152019 , 3 , 280.395142 , 3.44000006
153234 , 3 , 290.769226 , 3.44000006
151402 , 3 , 268.66983 , 3.44000006
153647 , 3 , 281.336792 , 3.44000006
150744 , 3 , 243.902435 , 3.44000006
152291 , 3 , 267.857147 , 3.44000006
154246 , 3 , 275.609741 , 3.50999999
150823 , 3 , 235.39682 , 3.44000006
151308 , 3 , 232.403534 , 3.44000006
146302 , 3 , 237.7892 , 3.44000006
151085 , 3 , 299.401184 , 3.44000006
153085 , 3 , 287.581696 , 3.50999999
150929 , 3 , 272.108856 , 3.44000006
150240 , 3 , 256.430237 , 3.44000006
154242 , 3 , 239.0625 , 3.50999999
152263 , 3 , 280.461426 , 3.50999999
154546 , 3 , 285.218262 , 3.50999999
154481 , 3 , 257.107025 , 3.44000006
152203 , 3 , 260.189941 , 3.50999999
151711 , 3 , 267.326721 , 3.50999999
154136 , 3 , 240.796616 , 3.44000006
150390 , 3 , 236.87973 , 3.44000006
150588 , 3 , 242.331284 , 3.44000006
152887 , 3 , 277.083344 , 3.44000006
140044 , 3 , 261.807587 , 3.44000006
152893 , 3 , 251.846878 , 3.44000006
154010 , 3 , 308.181824 , 3.50999999
151942 , 3 , 299.616486 , 3.50999999
153264 , 3 , 306.939514 , 3.50999999
