141529 , 425000 , 3 , 2 , 265.127899
154414 , 300000 , 3 , 2 , 272.727264
153828 , 275000 , 3 , 2 , 272.817474
154536 , 509000 , 3 , 2 , 262.777496
154510 , 399000 , 3 , 2 , 309.782623
140044 , 449000 , 3 , 2 , 261.807587
151824 , 542000 , 3 , 2 , 303.811646
150294 , 367990 , 3 , 2 , 334.536377
153264 , 345000 , 3 , 2 , 306.939514
152019 , 369000 , 3 , 2 , 280.395142
152291 , 315000 , 3 , 2 , 267.857147
148744 , 249000 , 3 , 2 , 253.564148
153785 , 350000 , 3 , 2 , 316.455688
154501 , 395000 , 3 , 2 , 298.11322
140460 , 335000 , 3 , 2 , 281.512604
137570 , 389000 , 3 , 2 , 290.082031
154343 , 384900 , 3 , 2 , 264.354401
153234 , 378000 , 3 , 2 , 290.769226
141188 , 388000 , 3 , 2 , 308.426086
138730 , 365000 , 3 , 2 , 275.47171
153088 , 350000 , 3 , 2 , 321.691162
152586 , 499000 , 3 , 2 , 302.424255
154322 , 365000 , 3 , 2 , 269.970428
146496 , 369500 , 3 , 2 , 280.775085
150240 , 329000 , 3 , 2 , 256.430237
153802 , 456000 , 3 , 2 , 257.627106
152154 , 399900 , 3 , 2 , 286.666656
152227 , 389900 , 3 , 2 , 278.5
152900 , 525000 , 3 , 2 , 312.128418
154071 , 380000 , 3 , 2 , 336.879425
145850 , 415000 , 3 , 2 , 253.203171
140395 , 337500 , 3 , 2 , 300.266907
152617 , 425900 , 3 , 2 , 289.727905
152906 , 435000 , 3 , 2 , 335.389374
153432 , 299500 , 3 , 2 , 269.819824
153556 , 475000 , 3 , 2 , 277.129517
154419 , 450000 , 3 , 2 , 301.608582
151296 , 300000 , 3 , 2 , 284.900299
150929 , 320000 , 3 , 2 , 272.108856
148195 , 362000 , 3 , 2 , 296.721313
151402 , 397900 , 3 , 2 , 268.66983
145087 , 525000 , 3 , 2 , 308.823517
153085 , 440000 , 3 , 2 , 287.581696
151678 , 499000 , 3 , 2 , 266.702301
152139 , 510000 , 3 , 2 , 266.179535
154276 , 319000 , 3 , 2 , 254.588989
154421 , 435000 , 3 , 2 , 254.982422
154010 , 339000 , 3 , 2 , 308.181824
154422 , 369900 , 3 , 2 , 266.498566
149001 , 500000 , 3 , 2 , 333.333344
152757 , 549000 , 3 , 2 , 281.105988
152887 , 399000 , 3 , 2 , 277.083344
151304 , 499000 , 3 , 2 , 277.83963
150981 , 310000 , 3 , 2 , 267.934326
145448 , 379000 , 3 , 2 , 304.417664
148757 , 459000 , 3 , 2 , 299.022797
150966 , 445900 , 3 , 2 , 276.270142
149882 , 495000 , 3 , 2 , 317.307678
152487 , 450000 , 3 , 2 , 303.234497
153915 , 439999 , 3 , 2 , 265.379364
151085 , 500000 , 3 , 2 , 299.401184
154335 , 329900 , 3 , 2 , 298.822449
139461 , 430000 , 3 , 2 , 265.596039
151293 , 299000 , 3 , 2 , 276.851837
151994 , 415000 , 3 , 2 , 296.428558
154171 , 425500 , 3 , 2 , 297.969177
152849 , 480000 , 3 , 2 , 333.333344
150638 , 524000 , 3 , 2 , 322.263214
