154489 , 282000 , 3 , 2 , 1351 , 208.734268 , 21.4200001
154161 , 300000 , 3 , 2 , 1368 , 219.298248 , 21.4200001
146302 , 370000 , 3 , 2 , 1556 , 237.7892 , 21.4200001
151257 , 344000 , 3 , 2 , 1536 , 223.958328 , 21.4200001
150966 , 445900 , 3 , 2 , 1614 , 276.270142 , 20.4099998
152887 , 399000 , 3 , 2 , 1440 , 277.083344 , 21.4200001
154136 , 399000 , 3 , 2 , 1657 , 240.796616 , 21.4200001
150470 , 400000 , 3 , 2 , 1620 , 246.913574 , 21.4200001
147603 , 295000 , 3 , 2 , 1356 , 217.55162 , 21.4200001
149864 , 367000 , 3 , 2 , 1664 , 220.552887 , 21.4200001
149700 , 324900 , 3 , 2 , 1404 , 231.410263 , 21.4200001
146496 , 369500 , 3 , 2 , 1316 , 280.775085 , 21.4200001
150390 , 324999 , 3 , 2 , 1372 , 236.87973 , 21.4200001
152019 , 369000 , 3 , 2 , 1316 , 280.395142 , 21.4200001
150744 , 400000 , 3 , 2 , 1640 , 243.902435 , 21.4200001
151402 , 397900 , 3 , 2 , 1481 , 268.66983 , 21.4200001
152893 , 375000 , 3 , 2 , 1489 , 251.846878 , 21.4200001
154387 , 320000 , 3 , 2 , 1473 , 217.243713 , 21.4200001
150588 , 395000 , 3 , 2 , 1630 , 242.331284 , 21.4200001
154066 , 278500 , 3 , 2 , 1320 , 210.984848 , 20.4099998
