151994 , 415000 , 3 , 2 , 1400 , 296.428558 , 21.4200001
150240 , 329000 , 3 , 2 , 1283 , 256.430237 , 21.4200001
146496 , 369500 , 3 , 2 , 1316 , 280.775085 , 21.4200001
153234 , 378000 , 3 , 2 , 1300 , 290.769226 , 21.4200001
146302 , 370000 , 3 , 2 , 1556 , 237.7892 , 21.4200001
150390 , 324999 , 3 , 2 , 1372 , 236.87973 , 21.4200001
152019 , 369000 , 3 , 2 , 1316 , 280.395142 , 21.4200001
151402 , 397900 , 3 , 2 , 1481 , 268.66983 , 21.4200001
149700 , 324900 , 3 , 2 , 1404 , 231.410263 , 21.4200001
154510 , 399000 , 3 , 2 , 1288 , 309.782623 , 21.4200001
152887 , 399000 , 3 , 2 , 1440 , 277.083344 , 21.4200001
152617 , 425900 , 3 , 2 , 1470 , 289.727905 , 21.4200001
152893 , 375000 , 3 , 2 , 1489 , 251.846878 , 21.4200001
