153000 , 267191 , 3 , 2 , 1232
154223 , 227000 , 3 , 2 , 1288
149001 , 500000 , 3 , 2 , 1500
151402 , 397900 , 3 , 2 , 1481
153927 , 242150 , 3 , 2 , 1310
139427 , 337000 , 3 , 2 , 1337
149616 , 225000 , 3 , 2 , 1284
137570 , 389000 , 3 , 2 , 1341
146496 , 369500 , 3 , 2 , 1316
154430 , 250000 , 3 , 2 , 1261
154154 , 489000 , 3 , 2 , 1370
154028 , 200000 , 3 , 2 , 1236
151257 , 344000 , 3 , 2 , 1536
152978 , 295000 , 3 , 2 , 1274
148168 , 359000 , 3 , 2 , 1538
154422 , 369900 , 3 , 2 , 1388
151994 , 415000 , 3 , 2 , 1400
154161 , 300000 , 3 , 2 , 1368
154329 , 329500 , 3 , 2 , 1517
149882 , 495000 , 3 , 2 , 1560
154510 , 399000 , 3 , 2 , 1288
154131 , 285500 , 3 , 2 , 1261
137090 , 289900 , 3 , 2 , 1400
138730 , 365000 , 3 , 2 , 1325
154501 , 395000 , 3 , 2 , 1325
149700 , 324900 , 3 , 2 , 1404
149839 , 210000 , 3 , 2 , 1320
146986 , 425000 , 3 , 2 , 1255
152617 , 425900 , 3 , 2 , 1470
147611 , 225000 , 3 , 2 , 1240
146597 , 275000 , 3 , 2 , 1425
154489 , 282000 , 3 , 2 , 1351
152265 , 279000 , 3 , 2 , 1244
154455 , 319000 , 3 , 2 , 1442
154145 , 217000 , 3 , 2 , 1241
151009 , 347500 , 3 , 2 , 1544
152154 , 399900 , 3 , 2 , 1395
154034 , 299000 , 3 , 2 , 1402
153570 , 299900 , 3 , 2 , 1398
154322 , 365000 , 3 , 2 , 1352
152019 , 369000 , 3 , 2 , 1316
147374 , 320000 , 3 , 2 , 1451
152849 , 480000 , 3 , 2 , 1440
153134 , 333900 , 3 , 2 , 1603
149024 , 300900 , 3 , 2 , 1395
150199 , 345000 , 3 , 2 , 1575
154006 , 299999 , 3 , 2 , 1420
152887 , 399000 , 3 , 2 , 1440
147603 , 295000 , 3 , 2 , 1356
154474 , 299000 , 3 , 2 , 1316
153234 , 378000 , 3 , 2 , 1300
151876 , 230000 , 3 , 2 , 1247
153259 , 479000 , 3 , 2 , 1253
152014 , 459900 , 3 , 2 , 1294
154279 , 229500 , 3 , 2 , 1439
153734 , 299900 , 3 , 2 , 1342
154387 , 320000 , 3 , 2 , 1473
153791 , 322000 , 3 , 2 , 1296
150240 , 329000 , 3 , 2 , 1283
152487 , 450000 , 3 , 2 , 1484
150980 , 210000 , 3 , 2 , 1491
145448 , 379000 , 3 , 2 , 1245
152906 , 435000 , 3 , 2 , 1297
148195 , 362000 , 3 , 2 , 1220
154241 , 249000 , 3 , 2 , 1280
154066 , 278500 , 3 , 2 , 1320
152068 , 319000 , 3 , 2 , 1356
149922 , 239000 , 3 , 2 , 1354
152227 , 389900 , 3 , 2 , 1400
149401 , 299000 , 3 , 2 , 1503
152854 , 229900 , 3 , 2 , 1263
149287 , 209900 , 3 , 2 , 1440
154419 , 450000 , 3 , 2 , 1492
154074 , 289900 , 3 , 2 , 1461
148736 , 325000 , 3 , 2 , 1304
141188 , 388000 , 3 , 2 , 1258
152002 , 309000 , 3 , 2 , 1260
152116 , 259000 , 3 , 2 , 1530
141529 , 425000 , 3 , 2 , 1603
148757 , 459000 , 3 , 2 , 1535
150390 , 324999 , 3 , 2 , 1372
154171 , 425500 , 3 , 2 , 1428
152893 , 375000 , 3 , 2 , 1489
153971 , 272000 , 3 , 2 , 1573
153085 , 440000 , 3 , 2 , 1530
152393 , 220000 , 3 , 2 , 1390
154332 , 339900 , 3 , 2 , 1540
154343 , 384900 , 3 , 2 , 1456
154276 , 319000 , 3 , 2 , 1253
146302 , 370000 , 3 , 2 , 1556
141737 , 524900 , 3 , 2 , 1500
