154455 , 1442 , 2 , 3 , 319000
146597 , 1425 , 2 , 3 , 275000
154387 , 1473 , 2 , 3 , 320000
154006 , 1420 , 2 , 3 , 299999
154171 , 1428 , 2 , 3 , 425500
152893 , 1489 , 2 , 3 , 375000
154279 , 1439 , 2 , 3 , 229500
152887 , 1440 , 2 , 3 , 399000
152849 , 1440 , 2 , 3 , 480000
147374 , 1451 , 2 , 3 , 320000
154419 , 1492 , 2 , 3 , 450000
152487 , 1484 , 2 , 3 , 450000
154329 , 1517 , 2 , 3 , 329500
154343 , 1456 , 2 , 3 , 384900
149287 , 1440 , 2 , 3 , 209900
152617 , 1470 , 2 , 3 , 425900
150980 , 1491 , 2 , 3 , 210000
151402 , 1481 , 2 , 3 , 397900
149401 , 1503 , 2 , 3 , 299000
154074 , 1461 , 2 , 3 , 289900
