147611 , 225000 , 3 , 2
153850 , 221000 , 3 , 2
149287 , 209900 , 3 , 2
154430 , 250000 , 3 , 2
154279 , 229500 , 3 , 2
154028 , 200000 , 3 , 2
154223 , 227000 , 3 , 2
154401 , 229000 , 3 , 2
154145 , 217000 , 3 , 2
152393 , 220000 , 3 , 2
151876 , 230000 , 3 , 2
149839 , 210000 , 3 , 2
153876 , 222000 , 3 , 2
154241 , 249000 , 3 , 2
150980 , 210000 , 3 , 2
152854 , 229900 , 3 , 2
149922 , 239000 , 3 , 2
154060 , 208900 , 3 , 2
148744 , 249000 , 3 , 2
153927 , 242150 , 3 , 2
149616 , 225000 , 3 , 2
153370 , 218900 , 3 , 2
