154034 , 299000 , 3 , 2
149024 , 300900 , 3 , 2
140395 , 337500 , 3 , 2
150240 , 329000 , 3 , 2
154010 , 339000 , 3 , 2
149401 , 299000 , 3 , 2
154091 , 340000 , 3 , 2
154006 , 299999 , 3 , 2
153872 , 344900 , 3 , 2
153134 , 333900 , 3 , 2
150981 , 310000 , 3 , 2
151257 , 344000 , 3 , 2
153513 , 329000 , 3 , 2
153088 , 350000 , 3 , 2
147374 , 320000 , 3 , 2
151293 , 299000 , 3 , 2
154276 , 319000 , 3 , 2
154474 , 299000 , 3 , 2
140460 , 335000 , 3 , 2
148736 , 325000 , 3 , 2
153734 , 299900 , 3 , 2
153791 , 322000 , 3 , 2
153264 , 345000 , 3 , 2
152068 , 319000 , 3 , 2
154161 , 300000 , 3 , 2
150256 , 343390 , 3 , 2
151805 , 349000 , 3 , 2
154329 , 329500 , 3 , 2
139427 , 337000 , 3 , 2
150199 , 345000 , 3 , 2
149700 , 324900 , 3 , 2
152291 , 315000 , 3 , 2
151084 , 325000 , 3 , 2
153543 , 339000 , 3 , 2
152002 , 309000 , 3 , 2
153785 , 350000 , 3 , 2
154335 , 329900 , 3 , 2
154387 , 320000 , 3 , 2
151296 , 300000 , 3 , 2
150390 , 324999 , 3 , 2
154414 , 300000 , 3 , 2
154455 , 319000 , 3 , 2
153432 , 299500 , 3 , 2
153570 , 299900 , 3 , 2
151009 , 347500 , 3 , 2
154332 , 339900 , 3 , 2
150929 , 320000 , 3 , 2
