149700 , 3 , 2 , 1404 , 30857
152893 , 3 , 2 , 1489 , 30857
152014 , 3 , 2 , 1294 , 30857
154399 , 3 , 2 , 1256 , 43509
149922 , 3 , 2 , 1354 , 30857
153927 , 3 , 2 , 1310 , 7225
152727 , 3 , 2 , 1368 , 46377
144204 , 3 , 2 , 1312 , 7861
149287 , 3 , 2 , 1440 , 30857
151257 , 3 , 2 , 1536 , 30857
154241 , 3 , 2 , 1280 , 30857
137570 , 3 , 2 , 1341 , 29096
141737 , 3 , 2 , 1500 , 29096
150199 , 3 , 2 , 1575 , 29096
152487 , 3 , 2 , 1484 , 7286
154430 , 3 , 2 , 1261 , 43509
152410 , 3 , 2 , 1401 , 6032
150240 , 3 , 2 , 1283 , 30857
150390 , 3 , 2 , 1372 , 30857
154161 , 3 , 2 , 1368 , 30857
149616 , 3 , 2 , 1284 , 46377
149839 , 3 , 2 , 1320 , 16755
154154 , 3 , 2 , 1370 , 13432
154422 , 3 , 2 , 1388 , 29096
153268 , 3 , 2 , 1310 , 4964
152887 , 3 , 2 , 1440 , 30857
148195 , 3 , 2 , 1220 , 29096
154419 , 3 , 2 , 1492 , 14276
147603 , 3 , 2 , 1356 , 30857
154501 , 3 , 2 , 1325 , 29096
152265 , 3 , 2 , 1244 , 43509
153085 , 3 , 2 , 1530 , 29096
154518 , 3 , 2 , 1400 , 46377
152849 , 3 , 2 , 1440 , 13432
152854 , 3 , 2 , 1263 , 43509
151876 , 3 , 2 , 1247 , 43509
146496 , 3 , 2 , 1316 , 30857
151994 , 3 , 2 , 1400 , 30857
154378 , 3 , 2 , 1304 , 13432
154394 , 3 , 2 , 1588 , 25849
154402 , 3 , 2 , 1580 , 29096
152617 , 3 , 2 , 1470 , 30857
150455 , 3 , 2 , 1328 , 16714
152019 , 3 , 2 , 1316 , 30857
154066 , 3 , 2 , 1320 , 13432
149882 , 3 , 2 , 1560 , 903
154510 , 3 , 2 , 1288 , 30857
147216 , 3 , 2 , 1400 , 46377
154343 , 3 , 2 , 1456 , 17716
151402 , 3 , 2 , 1481 , 30857
154489 , 3 , 2 , 1351 , 30857
154498 , 3 , 2 , 1400 , 7861
153234 , 3 , 2 , 1300 , 30857
152393 , 3 , 2 , 1390 , 43509
153259 , 3 , 2 , 1253 , 13432
149001 , 3 , 2 , 1500 , 13432
151934 , 3 , 2 , 1400 , 30857
152906 , 3 , 2 , 1297 , 14276
154387 , 3 , 2 , 1473 , 30857
151882 , 3 , 2 , 1320 , 17716
152116 , 3 , 2 , 1530 , 30857
147611 , 3 , 2 , 1240 , 30857
153971 , 3 , 2 , 1573 , 43509
146302 , 3 , 2 , 1556 , 30857
148757 , 3 , 2 , 1535 , 14276
